Time (min),Abs1,Abs2,Abs3
0,-0.0073333333333333,0.0886666666666667,-0.0813333333333333
15,0.283666666666667,-0.277333333333333,-0.364333333333333
30,-0.354333333333333,-0.363333333333333,-0.436333333333333
