Time (min),Abs1,Abs2,Abs3
0,0.148603351955307,0,0.196648044692737
15,0.16536312849162,0.0681564245810056,0.698324022346369
30,0.312849162011173,0.222346368715084,0.789944134078212
40,0.480446927374302,0.157541899441341,0.994413407821229
45,0.492737430167598,0.158659217877095,0.966480446927374
50,0.546368715083799,0.136312849162011,1
55,0.555307262569832,0.158659217877095,0.95195530726257
60,0.560893854748603,0.168715083798883,0.991061452513966
