Time (min),Abs1,Abs2,Abs3
0,0.10431654676259,0,0.676258992805755
0,0.10431654676259,0,0.676258992805755
3.87298334620742,0.262589928057554,0.165467625899281,0.774580335731415
5,0.442446043165468,0.0959232613908873,0.99400479616307
5.47722557505166,0.455635491606715,0.0971223021582734,0.964028776978417
5.91607978309962,0.513189448441247,0.0731414868105516,1
6.32455532033676,0.522781774580336,0.0971223021582734,0.948441247002398
6.70820393249937,0.528776978417266,0.107913669064748,0.990407673860911
