Time (min),Abs1,Abs2,Abs3
0,0,0.0727014105654115,0.280888221581256
0,0,0.0727014105654115,0.280888221581256
3.87298334620742,0.262357264214311,0.407760085345134,0.631712039195543
5,0.378521474574262,0.520763364810937,0.783752815204078
5.47722557505166,0.448852186969062,0.564226164605476,0.840768106207278
5.91607978309962,0.508909873957881,0.659844324153463,0.906515468805563
6.32455532033676,0.513651270299103,0.491524754040065,0.982022205539532
6.70820393249937,0.636927575170888,0.754672250977913,1
