Time (min),Abs1,Abs2,Abs3
0,0.271570014144272,0,0.427157001414427
0,0.271570014144272,0,0.427157001414427
3.16227766016838,0.377652050919378,0.108910891089109,0.755304101838756
3.87298334620742,0.411598302687412,0.198019801980198,0.885431400282886
4.47213595499958,0.461103253182461,0.321074964639321,0.932107496463932
5,0.502121640735502,0.411598302687412,0.97029702970297
5.47722557505166,0.548797736916549,0.530410183875531,1
