Time (min),Abs1,Abs2,Abs3
0,0.10272536687631,0.0272536687631027,0
0,0.10272536687631,0.0272536687631027,0
3.87298334620742,0.358490566037736,0.224318658280922,0.211740041928721
5.47722557505166,0.534591194968553,0.329140461215933,0.285115303983228
6.70820393249937,0.628930817610063,0.427672955974843,0.385744234800839
7.74596669241483,0.706498951781971,0.515723270440252,0.473794549266247
8.66025403784439,0.809224318658281,0.60377358490566,0.526205450733753
9.48683298050514,0.928721174004193,0.752620545073375,0.670859538784067
10.2469507659596,1,0.840670859538784,0.775681341719078
