Time (min),Abs1,Abs2,Abs3
0,0.0773829292593822,0.0308867485885088,0
0,0.0773829292593822,0.0308867485885088,0
3.87298334620742,0.324476917967453,0.267685154433743,0.220524742610428
6.32455532033676,0.454666223845898,0.428761208900697,0.374958485552972
7.41619848709566,0.637994021919628,0.579541680504816,0.50614413816008
8.36660026534076,0.753902358020591,0.686815011624045,0.615742278312853
9.21954445729289,0.859515111258718,0.77847891066091,0.721022915974759
10,0.931584191298572,0.940219196280306,0.842577216871471
10.7238052947636,1,0.971438060445035,0.891730322152109
